age,housing,deposits,withdrawal,purchases_partners,purchases,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type
22.0,R,1,0,75,1,1,0,0,0,1,0,Monthly
21.0,na,0,0,27,0,1,0,0,0,1,2,Bi-Weekly
27.0,R,1,0,86,0,1,0,0,1,0,0,na
30.0,R,0,0,17,0,1,0,0,1,0,0,Weekly
32.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
34.0,na,0,0,59,0,1,1,1,1,0,2,Monthly
60.0,R,60,0,72,59,1,1,1,1,0,2,na
28.0,R,29,11,56,29,1,1,1,1,0,4,na
20.0,na,0,0,12,0,1,1,1,1,0,0,Monthly
26.0,R,0,0,64,0,1,1,1,1,0,0,Monthly
34.0,na,0,0,95,0,1,1,1,0,1,0,Bi-Weekly
25.0,O,1,0,8,1,1,0,0,1,0,2,Bi-Weekly
55.0,na,0,0,0,0,1,1,1,0,1,2,Weekly
44.0,R,1,0,131,1,1,1,1,1,0,0,Bi-Weekly
19.0,na,1,0,7,1,1,0,0,1,1,3,Bi-Weekly
28.0,R,4,2,15,4,1,0,0,0,1,0,Bi-Weekly
35.0,R,16,6,43,15,1,1,1,0,1,0,Weekly
34.0,na,1,0,20,1,1,0,0,0,1,0,Monthly
39.0,na,0,0,2,0,1,1,1,0,1,0,Weekly
21.0,R,0,0,40,0,1,1,1,0,1,2,Bi-Weekly
30.0,na,0,0,0,0,1,1,1,1,0,0,Weekly
25.0,R,0,0,0,0,1,0,0,0,1,0,Monthly
47.0,R,3,0,80,3,1,1,1,0,1,2,Bi-Weekly
40.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
35.0,R,1,0,156,1,1,1,1,0,1,0,Bi-Weekly
28.0,na,1,1,8,1,1,1,1,1,0,0,Weekly
24.0,O,44,0,34,44,1,0,0,0,1,0,Monthly
37.0,O,0,0,0,0,1,1,1,1,0,0,Weekly
23.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
25.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
54.0,R,10,0,11,10,1,1,1,1,0,0,Weekly
26.0,R,0,0,96,0,1,1,1,0,1,2,Bi-Weekly
27.0,R,0,0,24,0,1,1,1,0,1,0,Weekly
36.0,R,11,0,205,10,1,1,1,0,1,0,Bi-Weekly
43.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
27.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
37.0,O,0,0,1,0,1,0,0,1,0,0,Semi-Monthly
27.0,R,2,0,5,2,1,0,0,1,0,0,Monthly
61.0,na,0,0,5,0,1,1,1,1,0,2,na
21.0,na,5,1,7,5,1,0,0,1,0,0,Bi-Weekly
33.0,na,10,0,28,9,1,0,0,0,1,0,Weekly
19.0,na,0,0,4,0,1,0,0,0,1,2,Bi-Weekly
45.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
22.0,na,31,3,43,30,1,1,1,0,1,2,Bi-Weekly
23.0,R,15,0,100,15,1,1,1,0,1,0,Weekly
24.0,na,0,0,1,0,1,1,1,0,1,0,Bi-Weekly
47.0,na,0,0,9,0,1,1,1,0,1,0,Weekly
37.0,R,0,0,0,0,1,1,1,1,0,0,na
26.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
20.0,na,0,0,1,0,1,0,0,0,1,0,Bi-Weekly
36.0,na,35,0,35,34,1,1,1,0,1,0,Bi-Weekly
19.0,O,0,0,31,0,1,0,0,1,0,0,na
21.0,na,0,0,1,0,1,0,0,0,1,0,Weekly
32.0,na,0,0,14,0,1,0,0,1,0,0,na
26.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
24.0,na,0,0,0,0,1,0,0,0,1,0,Weekly
46.0,O,35,9,113,35,1,1,1,1,0,0,na
22.0,na,3,0,69,3,1,1,1,0,1,0,Bi-Weekly
27.0,R,0,0,31,0,1,0,0,0,1,0,Weekly
19.0,R,1,0,26,1,1,1,1,0,1,0,Monthly
26.0,R,0,0,5,0,1,1,1,0,1,2,Weekly
28.0,R,0,0,126,0,1,0,0,0,1,0,Weekly
25.0,na,1,1,5,1,1,0,0,0,1,0,Bi-Weekly
42.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
33.0,na,1,0,48,1,1,0,0,1,0,0,Monthly
28.0,na,1,0,61,1,1,0,0,0,1,0,Bi-Weekly
46.0,na,0,0,1,0,1,1,1,1,0,0,Bi-Weekly
32.0,na,0,0,1,0,1,1,1,1,0,0,Bi-Weekly
28.0,O,6,1,103,6,1,1,1,0,1,0,Bi-Weekly
49.0,R,57,0,65,55,1,1,1,1,0,0,Bi-Weekly
32.0,na,0,0,83,0,1,0,0,1,0,0,Monthly
28.0,O,0,0,6,0,1,1,1,0,1,0,na
49.0,na,3,0,12,3,1,1,1,1,0,0,Semi-Monthly
46.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
47.0,R,41,0,85,40,1,0,0,0,1,0,Bi-Weekly
20.0,na,0,0,53,0,1,1,1,0,1,0,Weekly
21.0,na,0,0,27,0,1,1,1,1,1,3,Semi-Monthly
35.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
31.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
43.0,R,0,0,0,0,0,1,0,0,0,0,na
18.0,O,3,0,93,2,1,1,1,0,1,0,Monthly
29.0,R,1,0,95,1,1,1,1,1,0,2,na
24.0,na,0,0,11,0,1,0,0,0,1,0,Semi-Monthly
53.0,R,2,0,45,2,1,1,1,0,1,0,Bi-Weekly
18.0,O,6,0,74,6,1,0,0,0,1,0,Monthly
56.0,R,6,3,77,6,1,1,1,0,1,2,Monthly
42.0,na,0,0,30,0,1,1,1,0,1,0,Monthly
37.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
32.0,na,0,0,0,0,1,1,1,0,1,0,na
33.0,R,1,1,6,1,1,0,0,0,1,0,Weekly
35.0,na,0,0,5,0,1,1,1,1,0,0,Bi-Weekly
41.0,R,9,1,92,8,1,0,0,0,1,2,Bi-Weekly
33.0,R,2,1,215,2,1,1,1,1,0,0,Weekly
46.0,R,0,0,9,0,1,0,0,1,0,0,Semi-Monthly
35.0,R,11,0,20,10,1,0,0,1,0,0,Monthly
20.0,na,0,0,54,0,1,1,1,0,1,0,Bi-Weekly
31.0,R,0,0,3,0,1,1,1,1,0,2,Bi-Weekly
23.0,R,2,0,37,2,1,1,1,0,1,0,Bi-Weekly
27.0,R,2,0,132,1,1,1,1,0,1,0,Bi-Weekly
27.0,R,3,1,42,3,1,1,1,0,1,2,Bi-Weekly
29.0,na,0,0,78,0,1,1,1,0,1,0,Semi-Monthly
26.0,R,1,1,71,1,1,1,1,1,1,2,na
23.0,na,0,0,7,0,1,1,1,0,1,0,Bi-Weekly
26.0,R,11,2,27,11,1,0,0,0,1,3,Weekly
34.0,na,0,0,25,0,1,0,0,0,1,0,na
28.0,R,1,0,53,0,1,1,1,0,1,0,Monthly
31.0,na,0,0,82,0,1,1,1,0,1,2,na
40.0,R,0,0,0,0,1,1,1,0,1,0,Monthly
31.0,R,2,2,65,2,1,0,0,0,1,0,na
32.0,R,0,0,24,0,1,1,1,0,1,0,Semi-Monthly
47.0,na,0,0,17,0,1,0,0,1,0,0,Monthly
27.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
65.0,R,0,0,0,0,1,1,1,1,1,2,Weekly
40.0,R,24,0,124,24,1,1,1,1,0,0,Bi-Weekly
31.0,R,0,0,0,0,1,1,1,1,0,0,na
47.0,na,2,0,24,2,1,1,1,0,1,0,Weekly
45.0,R,15,0,72,14,1,1,1,1,0,0,na
25.0,O,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
25.0,R,0,0,0,0,1,0,0,0,1,2,Bi-Weekly
25.0,R,0,0,110,0,1,1,1,0,1,0,na
26.0,na,0,0,30,0,1,0,0,0,1,0,Bi-Weekly
41.0,R,1,1,131,1,1,1,1,1,0,3,na
27.0,na,2,0,68,2,1,0,0,1,0,0,Weekly
58.0,na,0,0,0,0,1,1,1,1,0,2,Weekly
24.0,R,12,0,61,12,1,1,1,1,0,0,na
22.0,R,3,1,102,3,1,0,0,1,0,2,Monthly
40.0,na,0,0,96,0,1,1,1,0,1,2,Bi-Weekly
37.0,na,0,0,2,0,1,0,0,1,0,0,Semi-Monthly
25.0,R,39,3,120,39,1,1,1,0,1,0,Bi-Weekly
30.0,R,0,0,0,0,1,1,1,1,0,0,Weekly
29.0,na,0,0,0,0,1,1,1,0,1,0,Weekly
32.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
25.0,R,2,0,73,2,1,1,1,0,1,0,Bi-Weekly
27.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
30.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
23.0,na,0,0,3,0,1,0,0,0,1,0,Semi-Monthly
44.0,R,10,0,75,10,1,1,1,0,1,0,Semi-Monthly
24.0,R,3,3,58,3,1,1,1,1,0,0,na
31.0,R,0,0,46,0,1,1,1,0,1,0,Bi-Weekly
47.0,na,0,0,6,0,1,1,1,1,0,0,Weekly
53.0,na,0,0,52,0,1,1,1,0,1,0,na
29.0,O,9,0,56,9,1,0,0,1,0,2,Weekly
41.0,na,0,0,7,0,1,1,1,1,0,3,Monthly
39.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
31.0,O,0,0,0,0,1,1,1,1,0,0,Weekly
26.0,R,0,0,0,0,1,0,0,1,0,2,Weekly
23.0,na,0,0,0,0,1,1,1,1,0,0,Weekly
35.0,R,31,2,22,28,1,0,0,1,0,0,Bi-Weekly
35.0,R,1,0,20,1,1,1,1,0,1,0,Semi-Monthly
21.0,na,2,0,17,2,1,1,1,0,1,0,Weekly
25.0,na,1,0,14,1,1,1,1,1,0,0,Bi-Weekly
52.0,O,0,0,0,0,0,1,0,0,0,0,Weekly
24.0,na,0,0,120,0,1,0,0,0,1,0,Weekly
30.0,na,0,0,14,0,1,1,1,0,1,2,Bi-Weekly
36.0,O,0,0,0,0,1,1,1,0,1,0,na
26.0,na,0,0,0,0,0,1,0,0,0,0,Semi-Monthly
45.0,O,0,0,11,0,1,1,1,1,0,0,Semi-Monthly
21.0,R,0,0,10,0,1,0,0,0,1,0,Bi-Weekly
24.0,R,0,0,90,0,1,1,1,0,1,0,Bi-Weekly
35.0,na,1,0,3,1,1,0,0,1,0,0,Semi-Monthly
20.0,na,2,0,7,2,1,1,1,1,0,3,Weekly
32.0,O,9,0,72,8,1,0,0,1,1,2,Bi-Weekly
31.0,na,0,0,13,0,1,1,1,1,0,0,Bi-Weekly
36.0,R,10,1,123,10,1,0,0,1,0,0,Bi-Weekly
30.0,R,0,0,3,0,1,1,1,1,0,2,Bi-Weekly
23.0,R,9,2,24,9,1,0,0,0,1,0,Semi-Monthly
61.0,R,50,1,80,50,1,1,1,0,1,0,Weekly
39.0,R,10,3,2,10,1,0,0,0,1,0,Bi-Weekly
47.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
26.0,na,0,0,3,0,1,1,1,0,1,2,na
30.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
37.0,R,1,0,193,1,1,1,1,1,0,0,Bi-Weekly
30.0,na,0,0,33,0,1,0,0,0,1,0,Bi-Weekly
42.0,O,0,0,0,0,1,1,1,1,0,0,Weekly
32.0,R,1,0,88,1,1,1,1,1,1,3,Bi-Weekly
40.0,R,45,1,78,45,1,0,0,0,1,0,na
32.0,na,0,0,56,0,1,0,0,0,1,2,Monthly
29.0,na,0,0,0,0,1,0,0,1,0,0,Weekly
25.0,na,0,0,55,0,1,1,1,1,0,0,na
26.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
18.0,na,0,0,30,0,1,0,0,1,0,0,na
48.0,R,56,1,61,56,1,0,0,1,0,0,Bi-Weekly
28.0,R,30,0,42,29,1,0,0,1,0,0,Bi-Weekly
32.0,na,0,0,0,0,1,1,1,1,0,0,Weekly
39.0,R,0,0,62,0,1,1,1,1,0,2,Semi-Monthly
45.0,R,0,0,0,0,1,1,1,1,0,0,Semi-Monthly
30.0,na,2,0,73,2,1,1,1,0,1,0,Weekly
33.0,R,0,0,1,0,1,1,1,1,0,0,Weekly
36.0,R,33,1,87,33,1,1,1,0,1,0,Weekly
26.0,na,0,0,11,0,1,0,0,0,1,2,Bi-Weekly
22.0,R,0,0,0,0,1,0,0,0,1,0,na
64.0,R,0,0,43,0,1,1,1,1,0,0,Bi-Weekly
28.0,R,0,0,0,0,1,0,0,1,0,0,Weekly
23.0,R,8,1,61,8,1,1,1,0,1,0,Weekly
22.0,R,0,0,13,0,1,0,0,1,0,0,Bi-Weekly
34.0,na,0,0,66,0,1,1,1,1,1,2,Bi-Weekly
25.0,R,2,2,91,2,1,0,0,0,1,0,Bi-Weekly
25.0,na,0,0,23,0,1,1,1,0,1,0,Bi-Weekly
33.0,R,0,0,0,0,1,1,1,1,0,0,Weekly
35.0,R,0,0,0,0,1,1,1,1,0,0,Weekly
28.0,R,0,0,158,0,1,1,1,1,0,0,Bi-Weekly
28.0,R,5,1,117,5,1,1,1,0,1,2,Bi-Weekly
21.0,O,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
38.0,R,2,1,90,2,1,1,1,0,1,2,Bi-Weekly
25.0,R,4,1,8,4,1,1,1,0,1,0,Bi-Weekly
40.0,R,3,0,7,3,1,1,1,1,0,0,Weekly
22.0,R,13,1,64,13,1,1,1,1,0,0,Weekly
29.0,R,12,1,89,12,1,1,1,0,1,0,Semi-Monthly
33.0,O,3,0,4,3,1,0,0,0,1,0,Semi-Monthly
21.0,R,4,0,37,4,1,1,1,0,1,0,Bi-Weekly
29.0,R,17,1,21,17,1,0,0,0,1,0,Bi-Weekly
46.0,R,1,0,6,1,1,1,1,1,0,0,Weekly
46.0,na,0,0,4,0,1,0,0,0,1,0,na
25.0,R,0,0,77,0,1,1,1,0,1,0,na
36.0,O,0,0,0,0,1,1,1,0,1,0,Monthly
31.0,R,5,1,19,5,1,0,0,0,1,2,Bi-Weekly
31.0,R,0,0,47,0,1,1,1,0,1,0,Bi-Weekly
27.0,R,0,0,20,0,1,1,1,1,0,0,Bi-Weekly
44.0,na,1,0,5,1,1,1,1,0,1,0,Bi-Weekly
48.0,R,53,2,71,53,1,1,1,1,0,4,Bi-Weekly
24.0,R,11,5,85,11,1,1,1,0,1,0,Bi-Weekly
20.0,R,4,3,47,4,1,0,0,1,0,0,Bi-Weekly
25.0,R,0,0,0,0,1,1,1,1,0,0,na
54.0,O,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
47.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
46.0,O,2,0,31,2,1,1,1,0,1,2,Bi-Weekly
27.0,na,0,0,23,0,1,0,0,0,1,0,na
34.0,na,0,0,2,0,1,1,1,1,0,0,Semi-Monthly
51.0,R,0,0,158,0,1,1,1,1,0,0,Bi-Weekly
58.0,R,0,0,59,0,1,1,1,1,0,0,Bi-Weekly
30.0,O,0,0,0,0,1,0,0,1,0,0,na
34.0,R,0,0,77,0,1,1,1,0,1,0,na
24.0,R,34,0,50,34,1,1,1,0,1,0,Weekly
29.0,na,5,0,64,5,1,1,1,1,0,0,Bi-Weekly
47.0,na,0,0,43,0,1,0,0,0,1,0,Weekly
20.0,na,0,0,0,0,1,1,1,0,1,2,Bi-Weekly
26.0,O,8,1,70,8,1,1,1,0,1,0,Bi-Weekly
43.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
42.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
33.0,R,12,0,104,11,1,1,1,0,1,0,Bi-Weekly
30.0,na,3,0,61,3,1,0,0,0,1,2,Bi-Weekly
32.0,R,0,0,33,0,1,1,1,0,1,0,Bi-Weekly
25.0,R,2,2,74,2,1,0,0,1,0,0,Bi-Weekly
26.0,na,7,3,56,7,1,1,1,0,1,0,Bi-Weekly
25.0,na,0,0,2,0,1,0,0,0,1,0,Semi-Monthly
23.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
20.0,O,0,0,49,0,1,1,1,0,1,0,Bi-Weekly
29.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
43.0,R,1,1,131,1,1,1,1,1,0,3,na
32.0,O,0,0,37,0,1,1,1,0,1,0,Weekly
23.0,na,0,0,7,0,1,0,0,0,1,0,na
28.0,R,1,0,49,1,1,0,0,1,0,3,na
26.0,O,7,1,19,7,1,0,0,0,1,0,Bi-Weekly
21.0,O,6,1,33,6,1,1,1,0,1,0,Weekly
23.0,R,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
30.0,R,3,0,12,3,1,1,1,1,0,0,Weekly
26.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
26.0,R,0,0,19,0,1,1,1,0,1,0,Weekly
32.0,R,9,3,80,9,1,1,1,0,1,0,Bi-Weekly
24.0,R,0,0,0,0,1,1,1,0,1,0,Monthly
23.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
33.0,R,0,0,66,0,1,1,1,0,1,2,Bi-Weekly
24.0,O,7,0,406,7,1,1,1,0,1,0,Weekly
25.0,na,0,0,0,0,1,1,1,0,1,3,Weekly
33.0,na,1,0,65,1,1,1,1,0,1,0,Bi-Weekly
54.0,O,0,0,8,0,1,1,1,1,0,0,Semi-Monthly
45.0,R,2,1,104,2,1,0,0,1,0,0,Bi-Weekly
44.0,R,4,2,45,4,1,1,1,1,0,0,Weekly
28.0,R,0,0,2,0,1,1,1,1,0,0,Weekly
23.0,na,0,0,0,0,1,0,0,0,1,2,Bi-Weekly
48.0,R,1,1,63,1,1,1,1,1,0,0,Bi-Weekly
30.0,R,0,0,3,0,1,0,0,0,1,0,Bi-Weekly
26.0,O,16,3,67,16,1,1,1,0,1,2,Semi-Monthly
29.0,O,0,0,0,0,1,1,1,1,0,0,na
35.0,R,1,0,3,1,1,1,1,1,0,0,Bi-Weekly
25.0,O,31,1,61,30,1,0,0,0,1,0,na
40.0,O,0,0,31,0,1,1,1,1,0,0,Bi-Weekly
39.0,R,31,4,41,30,1,1,1,1,0,0,Bi-Weekly
32.0,R,3,2,9,3,1,1,1,1,0,0,na
27.0,na,0,0,128,0,1,1,1,0,1,2,Bi-Weekly
26.0,R,0,0,13,0,1,1,1,0,1,0,Bi-Weekly
42.0,na,2,1,29,2,1,1,1,0,1,0,Bi-Weekly
26.0,na,1,0,2,1,1,0,0,1,0,0,Bi-Weekly
45.0,R,15,11,31,15,1,1,1,0,1,3,na
48.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
35.0,R,39,0,84,39,1,1,1,0,1,0,Monthly
40.0,na,0,0,0,0,1,1,1,1,0,0,na
50.0,O,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
21.0,R,0,0,0,0,1,1,1,0,1,0,Semi-Monthly
21.0,O,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
38.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
23.0,na,0,0,0,0,1,0,0,0,1,0,na
26.0,R,0,0,6,0,1,0,0,0,1,0,Weekly
21.0,na,0,0,41,0,1,1,1,0,1,2,Bi-Weekly
34.0,na,1,0,14,1,1,0,0,1,0,2,Semi-Monthly
38.0,na,0,0,80,0,1,1,1,1,0,2,Bi-Weekly
25.0,na,0,0,9,0,1,0,0,1,0,0,Weekly
26.0,na,0,0,27,0,1,0,0,0,1,2,Bi-Weekly
22.0,R,0,0,0,0,1,1,1,0,1,2,Bi-Weekly
30.0,na,0,0,108,0,1,1,1,1,0,0,Bi-Weekly
31.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
24.0,na,0,0,8,0,1,0,0,0,1,0,Bi-Weekly
25.0,R,5,0,51,5,1,1,1,0,1,0,Monthly
39.0,R,15,5,139,14,1,1,1,1,0,3,Monthly
43.0,R,2,0,32,2,1,0,0,0,1,0,Weekly
34.0,R,0,0,24,0,1,1,1,1,0,0,Bi-Weekly
25.0,na,0,0,28,0,1,1,1,1,0,0,Bi-Weekly
29.0,R,0,0,143,0,1,1,1,0,1,0,Weekly
31.0,R,0,0,24,0,1,1,1,1,0,0,na
21.0,R,2,1,46,1,1,0,0,0,1,0,Weekly
53.0,R,60,1,86,60,1,1,1,0,1,0,Bi-Weekly
21.0,na,0,0,0,0,1,1,1,0,1,2,Monthly
26.0,R,22,0,65,22,1,0,0,0,1,0,Bi-Weekly
33.0,R,0,0,151,0,1,0,0,1,0,0,Weekly
34.0,R,1,0,111,1,1,1,1,1,0,0,na
33.0,R,11,3,151,11,1,1,1,0,1,0,Weekly
40.0,R,0,0,0,0,1,1,1,1,0,0,na
36.0,na,0,0,7,0,1,0,0,0,1,0,Weekly
31.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
37.0,R,15,1,0,14,1,1,1,1,0,0,Bi-Weekly
57.0,na,2,1,40,2,1,1,1,1,0,2,Bi-Weekly
25.0,R,0,0,0,0,1,1,1,0,1,0,na
21.0,R,0,0,33,0,1,1,1,1,0,0,Monthly
28.0,R,0,0,0,0,1,1,1,0,1,0,Monthly
23.0,na,0,0,0,0,1,0,0,1,0,0,Weekly
23.0,R,0,0,109,0,1,1,1,0,1,2,Weekly
34.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
32.0,O,0,0,55,0,1,1,1,1,0,0,Weekly
40.0,na,0,0,81,0,1,0,0,0,1,0,na
25.0,R,13,2,16,12,1,1,1,0,1,0,Bi-Weekly
34.0,O,2,2,29,2,1,0,0,0,1,0,Monthly
35.0,R,12,0,13,11,1,1,1,1,0,0,Weekly
49.0,R,22,0,60,22,1,1,1,1,0,0,na
23.0,na,0,0,7,0,1,0,0,0,1,0,Bi-Weekly
29.0,na,0,0,78,0,1,0,0,1,0,0,na
22.0,na,2,1,13,2,1,1,1,0,1,0,Bi-Weekly
31.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
41.0,R,63,2,144,61,1,1,1,0,1,0,Bi-Weekly
21.0,R,7,3,33,7,1,1,1,1,0,0,Bi-Weekly
35.0,R,6,1,223,6,1,1,1,1,0,0,Weekly
31.0,O,0,0,74,0,1,1,1,1,0,0,Bi-Weekly
25.0,na,4,1,24,4,1,1,1,0,1,0,Weekly
29.0,O,0,0,202,0,1,1,1,0,1,0,Bi-Weekly
27.0,na,0,0,3,0,1,1,1,0,1,0,Bi-Weekly
40.0,O,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
33.0,R,0,0,15,0,1,0,0,1,0,0,Weekly
35.0,R,0,0,0,0,1,1,1,0,1,0,na
33.0,R,27,8,64,27,1,1,1,0,1,0,Semi-Monthly
33.0,R,27,1,56,27,1,1,1,1,0,0,Weekly
27.0,na,0,0,3,0,1,0,0,0,1,2,Bi-Weekly
36.0,na,0,0,10,0,1,1,1,1,0,2,Semi-Monthly
35.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
45.0,R,4,0,0,4,1,1,1,0,1,2,Weekly
30.0,na,1,0,22,1,1,1,1,0,1,0,Bi-Weekly
30.0,na,0,0,3,0,1,0,0,0,1,0,Bi-Weekly
26.0,R,0,0,24,0,1,1,1,0,1,0,Monthly
27.0,na,5,2,16,5,1,1,1,0,1,2,na
44.0,R,0,0,4,0,1,1,1,1,0,0,Weekly
30.0,na,9,0,7,9,1,1,1,1,0,0,Semi-Monthly
25.0,na,2,0,69,2,1,1,1,1,0,3,Bi-Weekly
23.0,na,1,0,50,1,1,1,1,0,1,3,na
39.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
26.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
36.0,na,25,1,32,25,1,1,1,0,1,3,Bi-Weekly
30.0,na,0,0,0,0,1,1,1,1,0,0,Semi-Monthly
33.0,R,0,0,71,0,1,0,0,0,1,0,Weekly
36.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
20.0,na,12,0,3,12,1,1,1,0,1,2,Monthly
42.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
45.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
64.0,na,0,0,0,0,1,1,1,1,0,2,Monthly
29.0,na,0,0,0,0,1,1,1,0,1,0,Weekly
35.0,na,2,0,67,2,1,1,1,0,1,0,Bi-Weekly
21.0,R,2,0,25,2,1,0,0,0,1,0,Bi-Weekly
37.0,O,50,0,36,50,1,1,1,1,0,2,Bi-Weekly
37.0,O,0,0,223,0,1,1,1,1,1,3,Weekly
28.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
26.0,na,3,0,49,3,1,0,0,0,1,0,Bi-Weekly
41.0,R,0,0,0,0,1,1,1,0,1,0,Semi-Monthly
43.0,na,0,0,16,0,1,0,0,1,0,0,Bi-Weekly
34.0,R,0,0,38,0,1,0,0,0,1,0,na
29.0,R,6,0,0,6,1,0,0,1,0,2,na
30.0,R,5,0,63,5,1,0,0,1,0,0,Weekly
24.0,na,0,0,9,0,1,0,0,0,1,0,Weekly
28.0,na,0,0,0,0,1,1,1,0,1,0,Semi-Monthly
23.0,R,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
22.0,R,0,0,7,0,1,0,0,1,0,0,Bi-Weekly
21.0,R,0,0,105,0,1,1,1,0,1,0,Bi-Weekly
20.0,na,0,0,25,0,1,1,1,0,1,0,Bi-Weekly
24.0,R,1,0,4,1,1,1,1,0,1,4,Bi-Weekly
23.0,R,0,0,0,0,1,1,1,0,1,3,na
32.0,R,25,3,43,25,1,1,1,0,1,0,Bi-Weekly
52.0,na,0,0,40,0,1,1,1,0,1,0,Bi-Weekly
32.0,na,0,0,3,0,1,0,0,1,0,0,Weekly
43.0,na,0,0,53,0,1,0,0,1,0,2,Monthly
35.0,O,1,0,6,1,1,1,1,1,0,0,Bi-Weekly
36.0,R,18,6,56,18,1,1,1,1,0,2,Bi-Weekly
36.0,R,0,0,104,0,1,1,1,1,0,0,na
30.0,R,0,0,51,0,1,0,0,1,0,3,na
19.0,R,0,0,59,0,1,1,1,1,1,2,na
21.0,na,0,0,2,0,1,0,0,0,1,0,Monthly
41.0,O,0,0,0,0,1,1,1,0,1,3,Bi-Weekly
23.0,na,0,0,0,0,0,1,0,0,0,0,Weekly
26.0,na,0,0,37,0,1,0,0,1,0,0,na
23.0,na,15,3,32,15,1,1,1,0,1,0,Semi-Monthly
53.0,R,33,0,72,32,1,1,1,1,0,0,Bi-Weekly
24.0,na,0,0,27,0,1,0,0,0,1,0,Weekly
19.0,na,1,0,4,1,1,0,0,1,1,2,na
20.0,R,1,0,1,1,1,1,1,0,1,0,na
29.0,na,0,0,6,0,1,1,1,1,0,3,na
64.0,O,1,1,69,1,1,1,1,1,0,2,Bi-Weekly
30.0,R,0,0,162,0,1,1,1,0,1,2,Bi-Weekly
45.0,na,0,0,7,0,1,1,1,0,1,2,Semi-Monthly
29.0,na,1,0,42,1,1,1,1,0,1,0,Bi-Weekly
23.0,R,0,0,68,0,1,1,1,0,1,0,Semi-Monthly
29.0,R,4,1,75,4,1,1,1,0,1,0,Bi-Weekly
26.0,na,0,0,2,0,1,0,0,1,0,0,Bi-Weekly
30.0,O,0,0,5,0,1,0,0,0,1,3,na
50.0,na,0,0,65,0,1,1,1,0,1,0,Bi-Weekly
21.0,R,0,0,23,0,1,0,0,0,1,2,Bi-Weekly
35.0,R,14,0,75,14,1,1,1,0,1,0,na
24.0,na,0,0,4,0,1,1,1,1,0,2,Bi-Weekly
29.0,R,0,0,0,0,1,1,1,1,0,2,na
21.0,na,0,0,0,0,1,0,0,0,1,0,Weekly
46.0,R,0,0,0,0,1,1,1,1,0,2,Weekly
34.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
